时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
11/15/2014 09:35:00,21.60,6.90,302.00,24.50,4.03,2.17,0.13,1.79,6.29,3.70
11/15/2014 12:35:00,22.00,6.96,331.00,33.00,4.37,2.12,0.13,1.69,5.35,3.80
11/15/2014 15:35:00,22.00,6.97,327.00,27.00,4.57,2.06,0.13,1.73,5.16,3.70
11/15/2014 18:35:00,21.90,6.99,314.00,36.50,4.38,2.06,0.13,1.73,5.67,3.70
11/15/2014 21:35:00,21.90,6.96,299.00,30.40,4.53,1.66,0.13,1.84,5.90,3.80
11/16/2014 00:35:00,21.90,6.89,253.00,27.50,4.44,2.07,0.14,1.45,5.46,3.70
11/16/2014 03:35:00,21.90,6.84,226.00,34.00,4.20,1.64,0.13,1.18,5.24,3.80
11/16/2014 06:35:00,21.70,6.77,221.00,26.90,4.17,2.01,0.13,1.09,5.33,3.80
11/16/2014 09:35:00,21.90,6.80,223.00,18.80,3.42,1.85,0.15,1.55,4.11,3.70
11/16/2014 12:35:00,22.30,6.79,218.00,25.00,3.07,2.64,0.15,1.45,3.72,3.70
11/16/2014 15:35:00,22.40,6.80,259.00,30.60,3.30,3.00,0.17,1.99,4.69,3.70
11/16/2014 18:35:00,22.10,6.64,254.00,26.90,4.95,2.36,0.14,0.92,4.12,3.70
11/16/2014 21:35:00,22.00,6.77,234.00,31.50,4.80,2.13,0.13,0.65,4.61,3.70
11/17/2014 00:35:00,22.00,6.76,212.00,38.00,4.47,2.21,0.14,0.51,4.51,3.70
11/17/2014 03:35:00,22.20,6.72,205.00,28.00,3.28,2.60,0.14,1.32,3.60,3.70
11/17/2014 06:35:00,22.10,6.71,204.00,22.50,2.97,2.77,0.15,1.33,3.86,3.70
11/17/2014 09:35:00,22.10,6.71,204.00,20.80,2.61,2.78,0.14,1.30,4.04,3.70
11/17/2014 12:35:00,22.20,6.72,217.00,46.20,3.01,3.09,0.16,1.48,4.53,3.70
11/17/2014 15:35:00,22.10,6.78,265.00,39.00,3.01,3.13,0.16,1.90,4.23,3.70
11/17/2014 18:35:00,21.90,6.81,274.00,38.10,3.73,2.45,0.14,0.74,4.87,3.80
11/17/2014 21:35:00,21.80,6.79,281.00,34.90,3.72,2.54,0.13,0.57,4.12,3.80
11/18/2014 00:35:00,21.80,6.78,239.00,30.40,3.69,2.29,0.13,0.61,4.61,3.80
11/18/2014 03:35:00,21.70,6.72,229.00,29.90,3.58,1.96,0.13,0.55,4.94,3.70
11/18/2014 06:35:00,21.60,6.55,229.00,27.60,3.57,2.05,0.13,0.45,4.16,3.70
11/18/2014 09:35:00,21.60,6.78,229.00,23.90,4.44,1.71,0.13,0.45,4.66,3.80
11/18/2014 12:35:00,22.00,6.88,260.00,33.10,3.27,2.76,0.16,1.96,4.51,3.80
11/18/2014 15:35:00,22.00,6.92,283.00,40.40,4.50,2.09,0.14,1.02,4.65,3.70
11/18/2014 18:35:00,21.50,6.93,305.00,31.20,4.58,1.97,0.13,0.76,4.41,3.80
11/18/2014 21:35:00,21.40,6.96,288.00,38.20,4.52,1.63,0.13,0.73,4.50,3.80
11/19/2014 00:35:00,21.40,6.90,240.00,33.00,4.70,1.91,0.13,0.87,4.82,3.80
11/19/2014 03:35:00,21.30,6.85,227.00,21.00,4.29,1.38,0.13,0.72,4.72,3.80
11/19/2014 06:35:00,21.20,6.80,225.00,18.50,3.14,2.37,0.16,1.62,4.68,3.70
11/19/2014 09:35:00,21.30,6.83,226.00,20.20,3.02,2.26,0.15,1.49,4.23,3.80
11/19/2014 12:35:00,21.70,6.85,253.00,48.00,2.91,2.65,0.16,1.79,4.30,3.70
11/19/2014 15:35:00,21.80,6.86,277.00,48.20,4.04,1.90,0.14,0.82,4.54,3.80
11/19/2014 18:35:00,21.40,6.71,272.00,38.50,5.67,1.94,0.14,0.64,4.54,3.80
11/19/2014 21:35:00,21.20,6.82,267.00,28.10,5.00,2.00,0.13,0.49,5.15,3.80
11/20/2014 00:35:00,21.10,6.78,237.00,28.40,4.49,1.67,0.13,0.39,4.71,3.80
11/20/2014 03:35:00,21.00,6.73,228.00,37.80,4.55,1.43,0.13,0.39,4.28,3.80
11/20/2014 06:35:00,21.00,6.70,225.00,27.20,2.88,2.44,0.15,1.21,4.07,3.80
11/20/2014 09:35:00,21.10,6.73,226.00,18.90,2.97,2.58,0.15,1.20,2.72,3.80
11/20/2014 12:35:00,21.50,6.72,223.00,33.00,2.95,2.82,0.15,1.12,2.95,3.70
11/20/2014 15:35:00,21.70,7.11,274.00,38.20,6.59,2.05,0.16,1.53,4.38,3.80
11/20/2014 18:35:00,21.40,7.38,271.00,32.50,7.38,1.57,0.14,0.44,4.24,3.80
11/20/2014 21:35:00,21.30,7.52,265.00,35.10,7.12,1.76,0.13,0.26,3.92,3.80
11/21/2014 00:35:00,21.30,7.58,232.00,27.10,6.89,1.40,0.13,0.18,4.48,3.80
11/21/2014 03:35:00,21.30,7.59,204.00,23.90,6.38,1.25,0.13,0.16,4.23,3.80
11/21/2014 06:35:00,21.40,7.57,201.00,16.80,5.54,2.29,0.14,0.89,3.42,3.80
11/21/2014 09:35:00,21.50,7.59,201.00,17.10,5.82,2.42,0.14,0.91,3.35,3.80
11/21/2014 12:35:00,21.90,7.60,212.00,45.50,5.98,2.37,0.15,1.06,3.43,3.80
11/21/2014 15:35:00,22.00,7.64,245.00,28.20,6.26,2.70,0.16,1.33,3.68,3.80
11/21/2014 18:35:00,21.60,7.69,263.00,27.80,6.70,2.04,0.13,0.25,4.16,3.80
11/21/2014 21:35:00,21.40,7.71,262.00,28.40,6.54,1.60,0.13,0.10,3.91,3.80
11/22/2014 00:35:00,21.40,7.72,223.00,36.60,6.61,1.67,0.13,0.11,4.20,3.80
11/22/2014 03:35:00,21.50,7.69,214.00,27.50,6.33,1.34,0.13,0.17,4.07,3.80
11/22/2014 06:35:00,21.50,7.68,213.00,21.50,5.70,2.27,0.15,1.17,3.93,3.80
11/22/2014 09:35:00,21.60,7.66,214.00,19.10,5.30,2.27,0.15,1.17,3.68,3.80
11/22/2014 12:35:00,22.10,6.95,255.00,39.90,5.78,2.37,0.17,0.98,4.18,3.70
11/22/2014 15:35:00,22.20,7.00,277.00,27.50,6.79,1.95,0.15,1.04,4.74,3.70
11/22/2014 18:35:00,21.80,7.00,296.00,33.90,7.26,2.16,0.15,0.99,4.09,3.80
11/22/2014 21:35:00,21.60,7.01,284.00,34.00,6.54,1.98,0.14,1.02,3.95,3.80
11/23/2014 00:35:00,21.60,7.00,250.00,22.00,6.51,2.13,0.14,1.00,4.16,3.80
11/23/2014 03:35:00,21.60,6.97,232.00,25.00,6.11,1.81,0.14,0.98,4.42,3.80
11/23/2014 06:35:00,21.50,6.96,232.00,23.90,5.75,2.27,0.15,1.01,4.31,3.80
11/23/2014 09:35:00,21.60,6.95,230.00,14.60,5.59,3.76,0.14,0.99,4.05,3.70
11/23/2014 12:35:00,22.20,6.97,246.00,35.50,6.11,3.19,0.15,1.06,3.86,3.70
11/23/2014 15:35:00,22.20,6.99,298.00,43.20,6.53,4.08,0.15,1.01,4.03,3.70
11/23/2014 18:35:00,22.00,7.01,276.00,24.10,6.89,4.14,0.15,1.00,4.17,3.80
11/23/2014 21:35:00,21.80,7.00,263.00,34.60,6.57,5.39,0.14,1.00,3.75,3.80
11/24/2014 00:35:00,21.80,6.97,219.00,33.50,6.40,5.48,0.14,0.98,4.28,3.80
11/24/2014 03:35:00,21.70,6.93,205.00,20.10,5.99,5.04,0.14,0.98,4.11,3.80
11/24/2014 06:35:00,21.80,6.89,203.00,17.50,4.84,5.91,0.15,1.01,3.53,3.70
11/24/2014 09:35:00,21.90,6.89,203.00,13.10,5.15,0.25,0.15,1.02,3.79,3.70
11/24/2014 12:35:00,22.40,6.90,195.00,24.00,5.67,,0.15,1.02,3.78,3.70
11/24/2014 15:35:00,22.50,6.91,229.00,30.10,5.84,,0.16,1.28,4.00,3.70
11/24/2014 18:35:00,22.10,6.95,239.00,31.10,6.68,2.23,0.14,0.25,3.88,3.80
11/24/2014 21:35:00,21.90,6.96,248.00,24.50,6.34,2.29,0.14,0.13,4.33,3.70
11/25/2014 00:35:00,21.80,6.94,222.00,22.00,6.27,2.01,0.14,0.11,3.83,3.80
11/25/2014 03:35:00,21.70,6.90,210.00,18.00,5.68,1.13,0.14,0.11,4.32,3.80
11/25/2014 06:35:00,21.80,6.87,210.00,12.40,4.89,2.44,0.14,1.16,3.69,3.80
11/25/2014 09:35:00,21.80,6.85,209.00,18.50,4.47,2.79,0.14,1.07,3.75,3.70
11/25/2014 12:35:00,22.30,6.88,230.00,30.80,5.37,2.95,0.15,1.39,4.65,3.70
11/25/2014 15:35:00,22.30,6.93,291.00,37.50,5.99,2.24,0.14,0.32,4.29,3.80
11/25/2014 18:35:00,22.20,6.85,299.00,26.60,6.61,1.98,0.14,0.18,4.02,3.80
11/25/2014 21:35:00,21.90,6.92,274.00,22.80,5.83,2.62,0.14,0.15,4.05,3.80
11/26/2014 00:35:00,21.80,6.90,237.00,29.00,5.69,2.03,0.14,0.20,4.18,3.70
11/26/2014 03:35:00,21.70,6.85,232.00,18.00,5.07,1.17,0.14,0.23,4.18,3.80
11/26/2014 06:35:00,21.50,6.83,230.00,13.60,4.59,1.82,0.14,0.21,4.17,3.70
11/26/2014 09:35:00,21.70,6.87,231.00,15.00,5.17,1.67,0.14,0.18,4.02,3.70
11/26/2014 12:35:00,21.90,6.90,228.00,38.40,5.97,2.54,0.14,0.21,3.81,3.80
11/26/2014 15:35:00,22.20,6.93,241.00,23.50,6.58,2.19,0.14,0.15,3.78,3.70
11/26/2014 18:35:00,21.90,6.94,253.00,25.80,6.84,2.21,0.15,0.20,3.59,3.80
11/26/2014 21:35:00,21.70,6.95,265.00,28.20,6.59,2.54,0.15,0.18,3.85,3.70
11/27/2014 00:35:00,21.80,6.91,217.00,20.60,6.56,2.02,0.14,0.21,3.86,3.80
11/27/2014 03:35:00,21.70,6.86,203.00,21.00,6.15,1.61,0.14,0.19,4.06,3.80
11/27/2014 06:35:00,21.70,6.82,202.00,12.50,5.29,2.67,0.15,1.21,3.45,3.80
11/27/2014 09:35:00,21.80,6.80,203.00,18.90,4.85,2.09,0.15,1.20,3.81,3.70
11/27/2014 12:35:00,22.20,6.81,209.00,25.80,5.95,2.35,0.16,1.36,3.71,3.70
11/27/2014 15:35:00,22.20,6.84,237.00,35.50,6.56,2.15,0.15,0.35,4.37,3.80
11/27/2014 18:35:00,22.00,6.85,264.00,23.40,6.65,2.20,0.15,0.25,3.71,3.80
11/27/2014 21:35:00,21.90,6.84,266.00,19.60,6.47,2.66,0.14,0.22,3.59,3.80
11/28/2014 00:35:00,21.70,6.81,227.00,29.20,6.36,2.13,0.14,0.18,3.77,3.80
11/28/2014 03:35:00,21.60,6.76,219.00,24.20,6.04,1.48,0.14,0.22,3.87,3.80
11/28/2014 06:35:00,21.50,6.74,217.00,13.80,5.53,2.13,0.14,0.13,4.03,3.80
11/28/2014 14:01:00,22.10,6.75,232.00,27.10,6.02,4.41,0.14,0.21,3.69,3.70
11/28/2014 17:01:00,22.10,6.76,265.00,33.90,6.37,1.80,0.14,0.13,3.63,3.80
11/28/2014 20:01:00,21.90,6.77,285.00,20.80,6.27,2.09,0.14,0.13,4.06,3.80
11/28/2014 23:01:00,21.90,6.64,251.00,24.80,6.60,1.98,0.14,0.15,4.14,3.70
11/29/2014 02:01:00,21.80,6.69,205.00,26.50,5.95,1.90,0.14,0.21,4.24,3.80
11/29/2014 05:01:00,21.80,6.67,203.00,17.00,5.58,1.06,0.14,0.20,4.15,3.80
11/29/2014 08:01:00,21.90,6.65,202.00,14.80,4.19,2.26,0.14,1.00,3.84,3.80
11/29/2014 11:01:00,22.10,6.65,202.00,8.20,4.21,2.57,0.14,1.05,3.77,3.70
11/29/2014 14:01:00,22.30,6.67,224.00,27.90,5.26,3.12,0.15,1.36,4.34,3.70
11/29/2014 17:01:00,22.30,6.67,243.00,23.90,5.64,2.35,0.14,0.31,3.94,3.80
11/29/2014 20:01:00,22.10,6.70,295.00,26.50,5.69,2.64,0.14,0.21,3.95,3.80
11/29/2014 23:01:00,22.10,6.70,260.00,29.90,5.59,1.16,0.14,0.19,4.38,3.70
11/30/2014 02:01:00,22.20,6.65,197.00,24.60,5.66,1.56,0.14,0.22,4.04,3.70
11/30/2014 05:01:00,22.20,6.61,193.00,21.00,4.94,1.53,0.14,0.20,4.60,3.70
11/30/2014 08:01:00,22.20,6.61,192.00,15.00,4.11,2.19,0.15,1.05,3.78,3.70
11/30/2014 11:01:00,22.30,6.59,182.00,29.40,4.73,2.72,0.15,1.03,3.48,3.70
11/30/2014 14:01:00,22.30,6.59,198.00,26.40,4.90,2.85,0.14,1.18,3.40,3.70
11/30/2014 17:01:00,22.20,6.63,263.00,22.90,4.51,0.25,0.14,1.64,4.52,3.70
11/30/2014 20:01:00,22.10,6.69,290.00,33.40,4.82,,0.14,0.43,4.38,3.70
11/30/2014 23:01:00,22.00,6.68,246.00,19.40,4.66,,0.14,0.26,4.18,3.70
12/01/2014 02:01:00,21.90,6.65,219.00,30.60,4.64,,0.14,0.24,4.06,3.70
12/01/2014 05:01:00,21.80,6.63,218.00,32.10,3.91,,0.14,0.20,4.01,3.70
12/01/2014 08:01:00,21.70,6.64,218.00,21.20,3.68,0.25,0.14,0.16,4.25,3.80
12/01/2014 11:01:00,21.80,6.74,289.00,44.60,5.90,2.64,0.14,0.19,4.31,3.80
12/01/2014 14:01:00,21.50,6.83,366.00,37.10,5.85,1.88,0.15,0.17,4.17,3.80
12/01/2014 17:01:00,21.30,6.90,429.00,32.80,5.70,2.14,0.14,0.36,4.60,3.80
12/01/2014 20:01:00,21.20,6.92,409.00,30.90,5.57,2.10,0.14,0.86,4.60,3.80
12/01/2014 23:01:00,21.10,6.75,308.00,35.50,6.27,2.01,0.14,0.98,5.70,3.70
12/02/2014 02:01:00,21.10,6.80,276.00,26.90,5.83,2.18,0.14,1.25,5.38,3.80
12/02/2014 05:01:00,21.00,6.78,275.00,22.90,5.45,2.06,0.15,1.11,5.89,3.80
12/02/2014 08:01:00,20.80,6.77,275.00,26.10,5.17,2.05,0.15,0.99,5.33,3.70
12/02/2014 11:01:00,20.90,6.78,274.00,16.60,5.06,2.13,0.15,0.93,5.50,3.80
12/02/2014 14:01:00,21.10,6.82,336.00,28.40,5.68,2.17,0.16,0.90,5.22,3.80
12/02/2014 17:01:00,20.90,6.87,381.00,36.10,5.82,2.18,0.16,0.99,4.83,3.80
12/02/2014 20:01:00,20.60,6.88,370.00,26.00,5.99,1.91,0.16,1.02,5.29,3.80
12/02/2014 23:01:00,20.60,6.85,301.00,21.90,6.13,1.83,0.15,1.22,5.57,3.80
12/03/2014 02:01:00,20.60,6.77,251.00,34.10,6.02,1.87,0.15,1.23,5.56,3.80
12/03/2014 05:01:00,20.40,6.72,246.00,18.80,5.74,1.96,0.16,1.03,5.26,3.80
12/03/2014 08:01:00,20.30,6.71,245.00,17.60,5.64,1.92,0.15,0.84,5.63,3.80
12/03/2014 11:01:00,20.60,6.71,221.00,36.80,6.42,1.73,0.16,0.67,5.27,3.80
12/03/2014 14:01:00,20.70,6.74,299.00,31.80,6.18,1.90,0.16,0.47,5.19,3.80
12/03/2014 17:01:00,20.30,6.83,383.00,32.90,6.00,1.83,0.16,0.47,4.93,3.80
12/03/2014 20:01:00,20.10,6.90,376.00,37.00,6.05,1.56,0.15,0.53,5.15,3.80
12/03/2014 23:01:00,20.30,6.86,313.00,24.50,6.28,1.83,0.15,0.81,4.90,3.80
12/04/2014 02:01:00,20.20,6.78,257.00,28.50,6.39,1.84,0.15,0.80,5.36,3.80
12/04/2014 05:01:00,20.00,6.73,251.00,30.90,5.87,1.71,0.15,0.70,5.65,3.80
12/04/2014 08:01:00,19.80,6.74,250.00,20.10,5.88,1.67,0.15,0.60,5.51,3.80
12/04/2014 11:01:00,20.00,6.77,274.00,32.50,6.16,1.64,0.15,0.37,5.14,3.80
12/04/2014 14:01:00,20.10,6.82,364.00,39.60,6.13,1.60,0.15,0.34,5.18,3.80
12/04/2014 17:01:00,19.80,6.90,428.00,34.80,6.10,1.61,0.15,0.35,4.79,3.80
12/04/2014 20:01:00,19.70,6.91,369.00,37.40,6.18,1.49,0.15,0.69,4.75,3.80
12/04/2014 23:01:00,19.70,6.75,289.00,32.10,7.00,1.55,0.15,0.95,5.89,3.80
12/05/2014 02:01:00,19.60,6.78,251.00,28.90,6.55,1.54,0.15,0.84,5.86,3.80
12/05/2014 05:01:00,19.20,6.76,228.00,37.80,6.07,1.36,0.15,0.69,5.50,3.80
12/05/2014 08:01:00,19.40,6.76,225.00,28.80,5.06,2.75,0.27,1.67,4.73,3.80
12/05/2014 11:01:00,19.60,6.81,308.00,42.40,5.26,2.65,0.28,2.18,2.76,3.80
12/05/2014 14:01:00,19.60,6.89,380.00,45.40,5.88,2.02,0.21,1.06,4.67,3.80
12/05/2014 17:01:00,19.20,6.95,443.00,52.50,5.86,1.86,0.19,0.90,4.31,3.80
12/05/2014 20:01:00,18.90,6.98,382.00,33.80,5.91,1.56,0.18,0.95,4.23,3.80
12/05/2014 23:01:00,19.00,6.94,318.00,32.10,5.93,1.59,0.18,1.23,5.06,3.80
12/06/2014 02:01:00,18.90,6.85,258.00,32.10,5.72,1.50,0.17,1.12,4.89,3.80
12/06/2014 05:01:00,18.80,6.81,253.00,23.10,5.52,1.49,0.18,1.01,4.83,3.90
12/06/2014 08:01:00,18.70,6.80,252.00,25.60,5.40,1.43,0.19,,4.22,3.80
12/06/2014 11:01:00,19.30,6.80,242.00,24.10,5.03,2.21,0.24,,3.91,3.80
12/06/2014 14:01:00,19.70,6.85,276.00,29.40,4.87,2.70,0.25,1.01,3.77,3.80
12/06/2014 17:01:00,19.10,6.87,289.00,38.00,5.68,1.55,0.21,0.82,4.15,3.80
12/06/2014 20:01:00,18.90,6.85,276.00,33.50,5.57,1.51,0.19,0.72,4.07,3.80
12/06/2014 23:01:00,19.00,6.83,249.00,27.10,5.74,1.48,0.19,0.54,3.79,3.80
12/07/2014 02:01:00,19.10,6.78,222.00,27.80,5.47,1.42,0.18,0.48,3.88,3.80
12/07/2014 05:01:00,19.20,6.75,220.00,18.00,4.39,2.06,0.19,1.29,3.45,3.70
12/07/2014 08:01:00,19.20,6.77,220.00,18.90,4.33,1.99,0.19,1.31,3.30,3.80
12/07/2014 11:01:00,19.20,6.83,307.00,29.40,5.90,2.29,0.21,2.20,4.01,3.80
12/07/2014 14:01:00,19.30,6.87,312.00,35.20,6.14,1.52,0.17,0.96,4.79,3.80
12/07/2014 17:01:00,19.10,6.87,312.00,19.60,5.96,1.42,0.17,0.79,4.13,3.80
12/07/2014 20:01:00,19.00,6.86,312.00,29.40,5.91,1.59,0.17,0.68,3.82,3.80
12/07/2014 23:01:00,19.00,6.74,282.00,25.00,6.92,1.39,0.16,0.66,4.03,3.80
12/08/2014 02:01:00,19.10,6.78,227.00,22.50,6.41,1.48,0.16,0.69,4.81,3.80
12/08/2014 05:01:00,19.10,6.73,223.00,23.40,6.03,0.93,0.17,0.65,3.95,3.80
12/08/2014 08:01:00,19.20,6.74,222.00,16.10,5.07,1.99,0.17,1.55,3.82,3.80
12/08/2014 11:01:00,19.30,6.79,293.00,34.20,4.94,2.18,0.19,2.25,0.90,3.80
12/08/2014 14:01:00,19.50,6.83,294.00,33.40,6.32,2.13,0.17,1.04,4.10,3.80
12/08/2014 17:01:00,19.20,6.83,306.00,29.60,6.17,2.28,0.16,0.93,3.66,3.80
12/08/2014 20:01:00,19.20,6.84,305.00,24.40,6.31,2.22,0.16,0.81,3.77,3.80
12/08/2014 23:01:00,19.20,6.84,295.00,27.80,6.21,2.16,0.16,0.83,3.79,3.80
12/09/2014 02:01:00,19.10,6.81,273.00,21.60,5.86,2.15,0.16,0.89,4.04,3.80
12/09/2014 05:01:00,19.00,6.80,269.00,18.40,5.71,2.43,0.16,1.01,4.19,3.80
12/09/2014 08:01:00,18.90,6.81,268.00,26.60,5.36,2.38,0.16,0.92,4.63,3.80
12/09/2014 11:01:00,19.00,6.64,262.00,20.20,6.58,1.15,0.17,0.65,4.31,3.80
12/09/2014 14:01:00,19.20,6.81,332.00,28.40,6.31,1.79,0.16,0.77,3.88,3.80
12/09/2014 17:01:00,19.10,6.86,312.00,31.00,6.43,2.20,0.16,0.78,3.91,3.80
12/09/2014 20:01:00,19.00,6.83,285.00,30.40,6.34,1.97,0.16,0.94,4.00,3.80
12/09/2014 23:01:00,19.10,6.80,251.00,28.40,6.45,1.97,0.16,0.90,3.98,3.80
12/10/2014 02:01:00,19.30,6.75,209.00,30.80,6.55,2.05,0.16,0.83,3.88,3.80
12/10/2014 05:01:00,19.40,6.74,207.00,30.50,5.35,2.77,0.19,1.30,2.96,3.80
12/10/2014 08:01:00,19.30,6.74,207.00,23.10,4.94,2.84,0.19,1.25,2.99,3.80
12/10/2014 11:01:00,19.50,6.72,207.00,12.90,5.26,2.59,0.18,1.23,2.92,3.80
12/10/2014 14:01:00,20.00,6.73,207.00,16.60,5.33,2.75,0.18,1.26,3.07,3.80
12/10/2014 17:01:00,20.10,6.72,207.00,14.50,5.28,2.79,0.17,1.09,3.68,3.80
12/10/2014 20:01:00,19.90,6.72,207.00,8.80,5.07,2.79,0.17,1.11,3.07,3.80
12/10/2014 23:01:00,19.40,6.73,242.00,35.60,4.78,2.96,0.18,1.16,3.92,3.80
12/11/2014 02:01:00,18.40,6.89,377.00,27.20,4.86,3.25,0.24,2.21,5.52,3.80
12/11/2014 05:01:00,18.30,6.97,362.00,33.80,5.81,2.39,0.17,0.87,4.67,3.80
12/11/2014 08:01:00,18.30,6.95,351.00,28.60,5.49,2.37,0.17,0.72,4.08,3.80
12/11/2014 11:01:00,18.60,6.96,350.00,18.80,5.84,2.42,0.16,0.60,4.17,3.80
12/11/2014 14:01:00,19.00,6.94,345.00,26.10,5.86,2.30,0.16,0.59,4.52,3.80
12/11/2014 17:01:00,18.70,6.93,346.00,18.50,5.74,2.44,0.16,0.50,4.15,3.80
12/11/2014 20:01:00,18.50,6.93,346.00,14.00,5.33,2.19,0.16,0.43,4.55,3.80
12/11/2014 23:01:00,18.30,6.94,346.00,17.00,5.26,2.33,0.16,0.42,4.32,3.80
12/12/2014 02:01:00,17.60,6.97,424.00,26.10,5.32,2.32,0.16,0.38,4.14,3.80
12/12/2014 05:01:00,17.50,7.00,414.00,22.10,5.53,2.21,0.16,0.43,4.18,3.80
12/12/2014 08:01:00,17.50,7.00,410.00,29.00,5.27,2.31,0.17,0.63,4.26,3.80
12/12/2014 11:01:00,17.40,6.96,408.00,41.00,5.85,2.20,0.16,0.75,4.71,3.80
12/12/2014 14:01:00,17.60,7.00,409.00,17.40,5.94,2.32,0.16,0.88,5.94,3.80
12/12/2014 17:01:00,17.50,7.00,406.00,19.50,5.89,2.13,0.17,0.83,5.47,3.80
12/12/2014 20:01:00,17.20,7.00,408.00,15.90,5.95,2.19,0.16,0.87,4.64,3.80
12/12/2014 23:01:00,16.90,7.00,407.00,13.60,5.98,2.53,0.17,0.89,4.91,3.80
12/13/2014 02:01:00,16.80,7.02,472.00,30.40,6.24,2.14,0.17,1.00,5.46,3.80
12/13/2014 05:01:00,16.80,7.05,471.00,27.00,6.33,2.09,0.17,1.06,5.08,3.80
12/13/2014 08:01:00,16.60,7.05,471.00,25.40,6.08,2.20,0.17,1.30,6.25,3.80
12/13/2014 11:01:00,16.90,7.04,471.00,23.20,6.22,2.29,0.17,1.67,5.09,3.80
12/13/2014 14:01:00,17.70,7.04,471.00,14.80,6.54,2.24,0.17,1.77,5.33,3.80
12/13/2014 17:01:00,17.60,7.02,470.00,15.90,7.24,2.39,0.17,,5.17,3.80
12/13/2014 20:01:00,16.90,7.02,468.00,21.10,6.18,2.17,0.17,,5.94,3.80
12/13/2014 23:01:00,16.40,6.90,469.00,13.10,5.89,2.12,0.17,,5.18,3.80
12/14/2014 02:01:00,16.10,7.03,498.00,27.50,6.22,2.09,0.18,,6.08,3.80
12/14/2014 05:01:00,16.00,7.05,501.00,26.00,5.68,2.30,0.17,1.55,4.82,3.80
12/14/2014 08:01:00,15.70,7.06,505.00,23.80,5.79,3.04,0.17,1.90,6.45,3.80
12/14/2014 11:01:00,16.30,7.06,504.00,16.20,6.14,2.28,0.17,2.20,3.18,3.90
12/14/2014 14:01:00,17.10,7.06,498.00,15.20,6.10,2.38,0.17,2.34,5.83,3.80
12/14/2014 17:01:00,16.90,7.03,498.00,8.80,6.23,2.50,0.19,2.38,5.60,3.80
12/14/2014 20:01:00,16.30,7.05,539.00,35.00,6.52,2.34,0.18,2.42,6.22,3.80
12/14/2014 23:01:00,16.10,7.06,533.00,25.60,6.68,2.45,0.17,2.42,5.85,3.80
12/15/2014 02:01:00,15.90,7.06,513.00,20.40,6.68,2.47,0.19,2.60,5.71,3.80
12/15/2014 05:01:00,15.80,7.05,511.00,24.20,6.74,1.88,0.17,2.65,5.48,3.90
12/15/2014 08:01:00,15.90,7.06,510.00,27.20,6.00,2.37,0.19,1.20,5.33,3.80
12/15/2014 11:01:00,15.90,7.04,505.00,19.40,6.95,1.59,0.18,2.68,6.01,3.80
12/15/2014 14:01:00,16.20,7.06,515.00,32.20,7.75,1.89,0.19,2.70,6.14,3.90
12/15/2014 17:01:00,16.20,7.04,480.00,42.10,8.54,2.10,0.19,2.68,6.33,4.00
12/15/2014 20:01:00,16.00,7.02,467.00,23.20,8.35,2.11,0.18,2.53,5.79,4.00
12/15/2014 23:01:00,16.10,7.03,468.00,35.80,7.42,2.12,0.19,2.48,7.04,3.90
12/16/2014 02:01:00,16.30,7.01,413.00,24.00,6.81,2.10,0.18,2.26,6.27,3.90
12/16/2014 05:01:00,16.30,6.98,413.00,14.90,6.65,2.19,0.18,2.23,5.77,3.90
12/16/2014 08:01:00,16.10,6.97,409.00,24.10,6.37,1.97,0.19,2.05,6.14,3.90
12/16/2014 11:01:00,16.30,6.97,393.00,28.20,6.80,2.17,0.19,2.01,5.72,3.90
12/16/2014 14:01:00,16.50,6.97,399.00,25.00,7.14,1.99,0.20,1.93,5.02,3.80
12/16/2014 17:01:00,16.00,6.97,364.00,30.80,7.12,2.20,0.21,1.80,5.64,3.90
12/16/2014 20:01:00,15.70,6.95,329.00,23.40,7.24,1.82,0.19,1.87,4.89,3.80
12/16/2014 23:01:00,15.60,6.86,334.00,23.10,7.98,2.07,0.21,1.87,5.24,3.90
12/17/2014 02:01:00,15.40,6.94,321.00,23.60,7.15,2.10,0.22,1.87,5.80,3.80
12/17/2014 05:01:00,15.20,6.93,319.00,24.50,6.79,2.03,0.22,1.79,4.54,3.80
12/17/2014 08:01:00,14.90,6.92,318.00,15.80,6.78,1.93,0.25,1.82,6.47,3.90
12/17/2014 11:01:00,15.30,6.93,318.00,18.90,6.98,2.15,0.23,1.73,5.06,3.80
12/17/2014 14:01:00,16.00,6.93,319.00,18.00,7.77,2.05,0.24,1.73,4.48,3.90
12/17/2014 17:01:00,15.70,6.90,316.00,40.90,7.73,2.05,0.25,1.72,4.17,3.80
12/17/2014 20:01:00,15.50,6.92,364.00,33.10,7.34,2.19,0.24,1.60,4.54,3.80
12/17/2014 23:01:00,15.40,6.93,362.00,30.60,7.46,2.33,0.23,1.57,4.26,3.80
12/18/2014 02:01:00,15.40,6.89,316.00,15.00,7.13,2.17,0.23,1.67,4.12,3.80
12/18/2014 05:01:00,15.10,6.87,314.00,15.90,7.16,2.06,0.23,1.61,4.80,3.80
12/18/2014 08:01:00,15.00,6.87,313.00,19.20,6.83,2.07,0.23,1.45,4.73,3.90
