时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,氰化物
03/24/2014 08:00:00,15.9,6.85,351,40.2,6.38,3.21,0.38,0.74,5.45,0
03/24/2014 11:00:00,18.4,6.93,359,31,5.46,2.89,0.39,0.63,6.93,0
03/24/2014 14:00:00,20,6.95,352,31,5.51,3.32,0.39,0.64,5.34,0
03/24/2014 17:00:00,19.8,6.92,335,30.2,6,3,0.39,0.46,9.33,0
03/24/2014 20:00:00,18.9,6.85,341,26,6.12,3.37,0.38,0.66,8.12,0
03/24/2014 23:00:00,18.5,6.84,346,25.9,6.14,3.06,0.37,0.64,8.49,0
03/25/2014 02:00:00,18,6.83,356,37.2,5.53,3.42,0.37,0.61,8.34,0
03/25/2014 05:00:00,17.5,6.86,344,25.9,5.81,2.67,0.37,0.62,8.22,0
03/25/2014 08:00:00,17.6,6.84,342,23.8,5.69,3.54,0.37,0.5,7.41,0
03/25/2014 11:00:00,19.3,6.92,351,27.4,5.41,3.17,0.37,0.68,7.06,0
03/25/2014 14:00:00,20.7,6.94,360,19.6,4.85,3.94,0.46,1.34,9.55,0
03/25/2014 17:00:00,20.8,6.93,353,19.1,5.03,3.58,0.42,0.98,9.83,0
03/25/2014 20:00:00,19.4,6.87,337,32,6.1,3.5,0.4,0.77,8.47,0
03/25/2014 23:00:00,19.1,6.83,350,25,5.83,3.3,0.39,0.8,10.52,0
03/26/2014 02:00:00,18.7,6.85,351,18.2,5.45,3.03,0.39,0.65,8.85,0
03/26/2014 05:00:00,18.3,6.85,349,21.9,4.84,2.51,0.39,0.7,8.38,0
03/26/2014 08:00:00,18.2,6.86,352,29.9,6.19,3.59,0.39,0.85,8.38,0
03/26/2014 11:00:00,21,6.93,358,21.6,5.39,2.97,0.39,0.32,9.19,0
03/26/2014 14:00:00,21.7,6.9,358,19.4,4.74,3.74,0.42,1.15,,0
03/26/2014 17:00:00,22.4,6.93,343,25.2,5.1,3.69,0.41,0.83,,0
03/26/2014 20:00:00,20.9,6.85,338,23.4,5.38,3.5,0.4,0.62,,0
03/26/2014 23:00:00,20.3,6.86,353,28.5,5.2,3.52,0.39,0.66,13.62,0
03/27/2014 02:00:00,19.8,6.89,353,29.5,4.89,3.6,0.39,0.66,7.48,0
03/27/2014 05:00:00,19.2,6.87,348,27,5,2.52,0.39,0.48,6.97,0
03/27/2014 08:00:00,19.5,6.88,350,24.2,4.74,3.07,0.38,0.53,8,0
03/27/2014 11:00:00,21.1,6.93,364,27.9,4.39,3.94,0.42,1.06,5.65,0
03/27/2014 14:00:00,22.3,6.96,349,25.5,4.57,3.71,0.4,0.66,7.77,0
03/27/2014 17:00:00,22.2,6.92,348,23.2,4.69,3.82,0.39,0.85,4.26,0
03/27/2014 20:00:00,21.6,6.9,343,27.6,5.29,3.16,0.39,0.34,7.61,0
03/27/2014 23:00:00,21.5,6.89,344,25.6,5.22,3.56,0.38,0.54,6.03,0
03/28/2014 02:00:00,21.3,6.88,356,20.5,4.1,3.45,0.38,0.57,7.5,0
03/28/2014 05:00:00,21.3,6.91,351,31.2,4.71,2.94,0.38,0.56,7.7,0
03/28/2014 08:00:00,21.4,6.92,348,39.9,5.3,3.61,0.38,0.58,6.9,0
03/28/2014 11:00:00,23.1,6.89,359,24.8,5.44,4.21,0.38,0.71,7.62,0
03/28/2014 14:00:00,24.6,6.94,360,46.6,5.4,3.57,0.39,0.32,7.44,0
03/28/2014 17:00:00,22.5,6.85,351,30.9,5.42,3.17,0.39,0.46,4.99,0
03/28/2014 20:00:00,22.2,6.87,345,21.9,5.21,3.17,0.37,0.54,0.47,0
03/28/2014 23:00:00,22.1,6.89,365,20,4.62,3.23,0.37,0.78,5.86,0
03/29/2014 02:00:00,22,6.92,358,20.2,4.57,3.64,0.37,0.84,0.87,0
03/29/2014 05:00:00,21.9,6.93,353,19.1,4.49,2.47,0.37,0.56,1.07,0
03/29/2014 08:00:00,22.2,6.94,372,20.2,4.13,3.46,0.36,0.64,,0
03/29/2014 11:00:00,23.3,6.99,364,26.8,4.43,3.51,0.38,0.83,,0
03/30/2014 17:00:00,21.3,6.99,368,56.5,4.7,5.05,0.4,1.01,3.05,0
03/30/2014 20:00:00,21,6.98,365,47.4,4,,0.45,1.17,5.46,0
03/30/2014 23:00:00,20.6,6.99,351,32.4,3.93,,0.43,1.42,5.69,0
03/31/2014 02:00:00,20.3,6.98,352,35.2,3.89,,0.42,1.32,4.07,0
03/31/2014 05:00:00,20.3,6.97,357,39.1,3.58,,0.43,1.86,4.16,0
03/31/2014 08:00:00,20.1,7,354,38.4,3.71,5.05,0.44,1.42,3.73,0
03/31/2014 11:00:00,19.8,6.98,350,50.1,3.97,5.07,0.43,1.59,3.71,0
03/31/2014 14:00:00,19.7,6.98,349,55,3.82,4.83,0.46,0.92,3.67,0
03/31/2014 17:00:00,19.7,6.99,336,59.9,3.33,5.53,0.46,1.67,3.34,0
03/31/2014 20:00:00,19.5,7,329,69.2,3.43,5.31,0.45,1.7,3.65,0
03/31/2014 23:00:00,19.4,7.01,328,58.5,2.93,5.48,0.46,1.7,6,0
04/01/2014 02:00:00,19.3,7.03,326,49.5,2.62,5.83,0.43,1.31,3.14,0
04/01/2014 05:00:00,19.1,7.02,322,48.1,2.66,5.23,0.44,1.6,2.8,0
04/01/2014 08:00:00,19.1,7.01,307,69.2,3.47,4.96,0.44,1.58,3.72,0
04/01/2014 11:00:00,19.7,6.99,311,58.9,3.39,5.14,0.44,1.56,5.93,0
04/01/2014 14:00:00,20.8,7.04,300,55.1,3.67,4.79,0.45,1.34,3.53,0
04/01/2014 17:00:00,20.3,6.96,310,76.1,3.99,4.85,0.43,1.42,3.51,0
04/01/2014 20:00:00,19.6,6.91,288,66.6,3.79,4,0.43,1.08,3.18,0
04/01/2014 23:00:00,19.4,6.9,293,60.1,3.57,4.32,0.42,0.71,3.5,0
04/02/2014 02:00:00,19.2,6.9,295,60.9,3.53,4.77,0.4,0.82,2.8,0
04/02/2014 05:00:00,18.9,6.9,282,62.1,4.12,3.62,0.4,0.65,2.65,0
04/02/2014 08:00:00,19,6.87,301,59.2,3.88,4.61,0.4,0.78,2.93,0
04/02/2014 11:00:00,20.3,6.95,297,68.8,4.28,4.36,0.4,0.67,2.75,0
04/02/2014 14:00:00,20.9,6.94,294,51.8,4.23,4.17,0.4,0.68,2.85,0
04/02/2014 17:00:00,21,6.91,291,43.6,4.63,4.44,0.4,0.64,3.03,0
04/02/2014 20:00:00,20.3,6.87,302,51.6,4.49,4.26,0.39,0.63,2.94,0
04/02/2014 23:00:00,20,6.87,293,43,4.25,4.84,0.36,0.88,2.51,0
04/03/2014 02:00:00,19.9,6.88,313,32.1,3.73,4.64,0.39,0.65,2.87,0
04/03/2014 05:00:00,19.6,6.91,324,41.8,3.72,5.46,0.38,0.78,5.8,0
04/03/2014 08:00:00,19.7,6.91,317,41.6,3.85,6.14,0.39,0.9,5.67,0
04/03/2014 11:00:00,20.7,6.95,323,32.8,3.57,6.14,0.38,0.73,3.22,0
04/03/2014 14:00:00,21.3,6.95,319,36.8,3.71,8.92,0.38,0.89,6.21,0
04/03/2014 17:00:00,20.6,6.85,322,39.1,3.84,8.92,0.41,1.26,3.23,0
04/03/2014 20:00:00,20.5,6.84,334,35.8,3.38,,0.4,0.93,6.53,0
04/03/2014 23:00:00,20,6.93,327,32.5,3.21,,0.39,0.92,2.37,0
04/04/2014 02:00:00,19.6,6.91,305,35.9,3.19,,0.39,0.77,5.95,0
04/04/2014 05:00:00,19.1,6.87,311,33,3.08,,0.39,0.66,5.48,0
04/04/2014 08:00:00,19.5,6.88,349,34.1,2.73,,0.38,0.96,5.48,0
04/04/2014 11:00:00,21.3,6.99,335,34.6,3.91,,0.39,1.02,3.73,0
04/04/2014 14:00:00,20.4,6.89,339,40.6,4.68,2.27,0.49,1.54,6.13,0
04/04/2014 17:00:00,20.4,6.92,344,33.8,4.88,2.12,0.51,1.76,7.23,0
04/04/2014 20:00:00,20.1,6.9,324,39.8,5.31,1.52,0.46,1.58,6.17,0
04/04/2014 23:00:00,19.9,6.87,315,41.4,5.76,1.28,0.41,1.03,5.67,0
04/05/2014 02:00:00,19.7,6.85,326,35.8,5.79,1.23,0.42,1.28,6.19,0
04/05/2014 05:00:00,19.5,6.86,319,40.8,5.73,0.75,0.39,0.79,2.69,0
04/05/2014 08:00:00,19.5,6.86,333,42.9,5.31,1.16,0.39,1.07,2.65,0
04/05/2014 11:00:00,20,6.89,340,36.1,5.09,1.16,0.41,0.94,3.36,0
04/05/2014 14:00:00,20.8,6.92,345,80.4,5.53,2.86,0.43,1.18,6.3,0
04/05/2014 17:00:00,20.8,6.89,332,31.6,5.79,2.71,0.4,1.13,2.41,0
04/05/2014 20:00:00,20.7,6.88,328,30.9,6.03,2.56,0.38,0.9,6.07,0
04/05/2014 23:00:00,20.7,6.86,341,30.2,5.47,2.58,0.4,1.12,4.82,0
04/06/2014 02:00:00,20.4,6.88,349,61.8,5.24,3.39,0.42,1.23,5.7,0
04/06/2014 05:00:00,20.1,6.91,345,32.4,5.06,2.45,0.4,1.11,3.42,0
04/06/2014 08:00:00,20.1,6.92,328,34.4,5.2,2.49,0.36,0.85,2.72,0
04/06/2014 11:00:00,20.4,6.91,357,40.5,4.84,2.88,0.41,1.11,6.14,0
04/06/2014 14:00:00,20.1,6.92,346,34,5.24,2.82,0.4,0.92,5.79,0
04/06/2014 17:00:00,20.1,6.92,344,29.2,5.19,2.52,0.38,0.98,3.1,0
04/06/2014 20:00:00,20,6.91,339,32.4,5.44,2.71,0.37,0.87,3.54,0
04/06/2014 23:00:00,20,6.9,346,32.4,5.24,2.65,0.4,0.97,2.84,0
04/07/2014 02:00:00,20,6.93,339,29.1,5.02,2.76,0.38,1.06,5.89,0
04/07/2014 05:00:00,19.7,6.92,347,33.2,4.9,2.3,0.4,1.01,2.21,0
04/07/2014 08:00:00,19.6,6.94,341,37.8,4.93,2.72,0.39,1.19,6.08,0
04/07/2014 11:00:00,19.9,6.95,344,36.5,5.06,2.62,0.4,1.16,2.74,0
04/07/2014 14:00:00,20.2,6.96,344,64.1,4.76,3.2,0.39,0.95,4.01,0
04/07/2014 17:00:00,20.3,6.96,349,73.2,4.7,3.27,0.37,0.83,2.57,0
04/07/2014 20:00:00,20.1,6.97,352,40.6,4.95,3.28,0.4,0.94,3.23,0
04/07/2014 23:00:00,19.9,6.98,366,40,4.58,3.14,0.43,1.24,2.85,0
04/08/2014 02:00:00,19.6,6.99,348,59.5,5.01,3.01,0.41,1.03,5.65,0
04/08/2014 05:00:00,19.5,6.98,339,42.8,4.88,2.61,0.37,0.81,5.92,0
04/08/2014 08:00:00,19.7,6.98,363,41.6,4.59,3.03,0.43,1.44,6.38,0
04/08/2014 11:00:00,20,6.99,354,61.5,4.98,3.3,0.5,1.89,4.07,0
04/08/2014 14:00:00,20.4,6.98,342,34.1,5.36,2.98,0.42,1.84,6.91,0
04/08/2014 17:00:00,20,6.88,328,31.4,5.49,2.71,0.39,1.22,3.28,0
04/08/2014 20:00:00,20.2,6.93,331,38.2,5.24,2.62,0.41,1.14,5.9,0
04/08/2014 23:00:00,20.2,6.93,321,41.4,5.57,2.78,0.35,1.06,5.86,0
04/09/2014 02:00:00,20.2,6.92,342,37.1,4.56,2.92,0.41,1.08,1.94,0
04/09/2014 05:00:00,20,6.94,347,48.9,4.91,2.72,0.4,1.31,2.72,0
04/09/2014 08:00:00,20.2,6.96,352,38.5,4.43,2.98,0.41,1.32,3.38,0
04/09/2014 11:00:00,21.1,6.99,342,32.8,4.84,2.91,0.39,1.21,3.5,0
04/09/2014 14:00:00,21.7,7,344,29.2,4.77,2.94,0.4,1.38,6.64,0
04/09/2014 17:00:00,21.8,6.98,329,49.8,5.04,2.78,0.37,1.19,6.3,0
04/09/2014 20:00:00,21.8,6.94,328,29,4.83,3.11,0.35,1.07,5.57,0
04/09/2014 23:00:00,21.8,6.95,352,25.6,4.36,3.08,0.41,1.39,2.91,0
04/10/2014 02:00:00,21.4,6.97,331,31.2,4.28,3.07,0.36,1.12,5.77,0
04/10/2014 05:00:00,21.2,6.96,334,27.4,4.04,2.52,0.34,0.98,6.31,0
04/10/2014 08:00:00,21.4,6.98,343,29.8,3.79,2.89,0.37,1.15,3.16,0
04/10/2014 11:00:00,22.4,7.01,341,35.2,4.29,3.03,0.38,1.17,5.64,0
04/10/2014 14:00:00,23.1,6.96,323,28.9,5.6,2.84,0.33,0.94,2.76,0
04/10/2014 17:00:00,23.8,6.95,329,25.8,5.7,3.2,0.36,1.08,2.93,0
04/10/2014 20:00:00,23.4,6.94,333,36.5,5.47,3.04,0.38,0.78,5.9,0
04/10/2014 23:00:00,23.3,6.95,335,24.9,5.16,2.99,0.38,0.84,5.02,0
04/11/2014 02:00:00,23,6.97,334,21.9,4.82,3.01,0.38,0.78,5.99,0
04/11/2014 05:00:00,22.3,6.97,326,28.2,4.75,2.49,0.35,0.77,1.94,0
04/11/2014 08:00:00,22.3,6.97,332,35.6,5.3,2.17,0.36,0.79,5.6,0
04/11/2014 11:00:00,23.2,6.98,332,24.6,5.04,3.03,0.37,1.13,6.83,0
04/11/2014 14:00:00,24,6.99,327,35.2,5.31,3.89,0.36,0.89,3.26,0
04/11/2014 17:00:00,23.9,6.97,318,30.2,5.7,3.06,0.34,0.81,3.77,0
04/11/2014 20:00:00,23.6,6.95,325,24.4,5.7,3.33,0.34,0.76,3.13,0
04/11/2014 23:00:00,23.6,6.96,340,23.1,5.18,3.05,0.37,0.93,3.65,0
04/12/2014 02:00:00,23.7,6.97,337,21.2,4.76,3.08,0.35,0.89,3.58,0
04/12/2014 05:00:00,23.4,6.98,354,23.6,4.48,2.97,0.38,0.88,6.65,0
04/12/2014 08:00:00,23.3,7,352,38.8,4.61,3.11,0.37,0.81,6.96,0
04/12/2014 11:00:00,24.4,7.02,354,60.5,4.5,3.33,0.38,0.89,3.89,0
04/12/2014 14:00:00,25,7.02,357,34,4.74,3.54,0.39,0.82,3.26,0
04/12/2014 17:00:00,25.1,7.01,344,28.5,5.36,3.58,0.35,0.89,3.81,0
04/12/2014 20:00:00,24.8,6.99,360,28.5,5.05,3.58,0.38,0.86,3.21,0
04/12/2014 23:00:00,24.5,7.01,364,22.6,4.87,3.38,0.37,0.83,3.82,0
04/13/2014 02:00:00,24.2,7.03,371,22.4,4.15,3.4,0.39,1.15,3.99,0
04/13/2014 05:00:00,23.8,7.04,357,27,4.18,2.82,0.35,0.78,2.31,0
04/13/2014 08:00:00,23.7,7.04,363,27.5,4.06,3.17,0.37,0.74,4.21,0
04/13/2014 11:00:00,24.7,7.07,362,27.6,4.68,3.46,0.35,0.8,3.91,0
04/13/2014 14:00:00,25,7.08,365,51.5,4.66,3.57,0.36,0.99,7.64,0
04/13/2014 17:00:00,25,7.04,355,22.4,4.73,3.57,0.34,0.87,7.28,0
04/13/2014 20:00:00,24.8,7.02,353,19.2,5.45,3.5,0.34,0.75,4.13,0
04/13/2014 23:00:00,24.6,7.01,365,21.6,4.7,3.39,0.35,0.89,3.98,0
04/14/2014 02:00:00,24.5,7.02,379,24.6,4.13,3.73,0.39,1.04,2.75,0
04/14/2014 05:00:00,24.1,7.04,384,23.1,3.72,3.22,0.42,1.2,4.49,0
04/14/2014 08:00:00,23.9,7.09,361,27.4,3.8,3.35,0.37,0.99,4.25,0
04/14/2014 11:00:00,24.3,7.05,367,26.4,3.65,3.39,0.38,0.91,3.59,0
04/14/2014 14:00:00,24.3,7.05,374,25.1,4.49,3.45,0.39,0.97,4.51,0
04/14/2014 17:00:00,24.1,7.04,367,20,4.25,3.36,0.37,0.91,3.23,0
04/14/2014 20:00:00,23.8,7.02,359,25.9,4.43,3.39,0.36,0.93,3.66,0
04/14/2014 23:00:00,23.7,7.02,366,25.9,3.71,3.36,0.37,0.9,3.62,0
04/15/2014 02:00:00,23.5,7,376,26.4,3.38,3.51,0.4,1.03,7.47,0
04/15/2014 05:00:00,23.1,7.05,356,34.5,3.7,2.86,0.37,0.89,3.89,0
04/15/2014 08:00:00,23.1,7.03,373,32.8,3.39,3.19,0.4,0.94,3.79,0
04/15/2014 11:00:00,23.7,7.05,372,29.4,4.5,3.29,0.39,0.79,6.84,0
04/15/2014 14:00:00,24.4,7.05,358,33.4,4.91,3.54,0.38,0.81,3.43,0
04/15/2014 17:00:00,24.4,7.04,349,27,5.31,3.26,0.34,0.7,7.13,0
04/15/2014 20:00:00,23.9,7.03,349,28.1,5.49,3.53,0.34,0.47,4.3,0
04/15/2014 23:00:00,23.7,7.02,354,34.6,5.24,3.46,0.36,0.8,7.04,0
04/16/2014 02:00:00,23.5,7.03,357,32.4,5.04,3.31,0.35,0.76,3.85,0
04/16/2014 05:00:00,23.1,7.04,358,35.4,4.68,3.1,0.37,0.68,3.15,0
04/16/2014 08:00:00,22.7,7.09,357,46,4.69,3.36,0.38,0.67,6.72,0
04/16/2014 11:00:00,23.5,7.07,361,47.2,4.78,3.6,0.37,0.92,6.7,0
04/16/2014 14:00:00,24,7.07,359,33.1,5.34,3.73,0.35,0.8,3.8,0
04/16/2014 17:00:00,23.9,7.05,354,28.2,5.56,2.85,0.33,0.87,4.11,0
04/16/2014 20:00:00,23.7,7.05,351,57.6,5.84,2.18,0.32,0.64,6.62,0
04/16/2014 23:00:00,23.8,7.04,369,26.5,5.31,2.14,0.37,0.89,7.77,0
04/17/2014 02:00:00,23.7,7.05,351,23.1,5.17,1.85,0.33,0.79,3.73,0
04/17/2014 05:00:00,23.3,7.04,357,30.5,4.84,1.55,0.34,0.85,4.22,0
04/17/2014 08:00:00,23.3,7.05,370,29.2,4.61,1.95,0.35,0.96,7.91,0
04/17/2014 11:00:00,24.2,7.08,372,26.9,4.55,2.19,0.36,1.14,7.54,0
04/17/2014 14:00:00,24.7,7.07,371,35.6,4.79,2.21,0.35,1.14,5.01,0
04/17/2014 17:00:00,24.6,7.05,364,32.1,5.27,2.13,0.34,0.88,5.01,0
04/17/2014 20:00:00,24.3,7.05,359,19.8,5.41,2.38,0.33,0.76,5.01,0
04/17/2014 23:00:00,24.3,7.04,375,22.9,4.91,2.48,0.34,0.76,5.01,0
04/18/2014 02:00:00,24.1,7.07,382,27.6,4.88,2.44,0.36,0.81,,0
04/18/2014 05:00:00,23.8,7.08,383,27.6,4.81,2.04,0.38,0.91,,0
04/18/2014 08:00:00,23.7,7.09,373,29.9,4.3,2.28,0.36,0.76,5.01,0
04/18/2014 11:00:00,24.7,7.11,378,28.9,4.14,2.39,0.35,0.82,5.01,0
04/18/2014 14:00:00,25.2,7.1,377,21.6,4.28,2.66,0.38,0.9,5.01,0
04/18/2014 17:00:00,25.7,7.11,361,48.4,5.18,2.67,0.35,0.73,2.26,0
04/18/2014 20:00:00,25.3,7.07,378,33,4.33,2.71,0.02,0.76,2.26,0
04/18/2014 23:00:00,25.3,7.09,393,27.5,4.21,2.78,0.01,0.92,2.53,0
04/19/2014 02:00:00,25.1,7.1,384,23.9,4.03,2.71,0.01,0.83,2.53,0
04/19/2014 05:00:00,24.8,7.09,379,29.6,4.01,2.41,0.01,0.74,2.53,0
04/19/2014 08:00:00,24.8,7.1,391,28.9,3.88,2.72,0.01,0.95,2.43,0
04/19/2014 11:00:00,25.7,7.12,376,26.8,4.43,2.81,0.39,0.88,2.43,0
04/19/2014 14:00:00,26,7.1,367,74.2,5.02,2.86,0.38,0.64,2.43,0
04/19/2014 17:00:00,26,7.08,361,35.2,5.12,2.77,0.35,0.85,2.43,0
04/19/2014 20:00:00,25.6,7.07,357,27.4,4.89,2.66,0.34,0.85,2.43,0
04/19/2014 23:00:00,25.5,7.08,368,35.8,4.96,2.73,0.35,0.83,2.43,0
04/20/2014 02:00:00,25.2,7.09,357,24.5,4.48,2.35,0.33,0.78,2.43,0
04/20/2014 05:00:00,25,7.1,362,23,4.16,2.03,0.33,0.82,2.43,0
04/20/2014 08:00:00,25.1,7.09,379,26.2,3.9,2.51,0.35,0.78,2.43,0
04/20/2014 11:00:00,25.7,7.14,388,40.2,3.57,2.96,0.36,0.87,2.43,0
04/20/2014 14:00:00,26.1,7.14,369,21.5,3.91,2.74,0.34,0.65,2.43,0
04/20/2014 17:00:00,25.7,7.09,372,28.8,4.36,2.77,0.35,0.9,2.43,0
04/20/2014 20:00:00,25.8,7.1,367,27.9,5.19,2.84,0.34,0.89,3.92,0
04/20/2014 23:00:00,25.6,7.08,369,20.1,4.73,2.95,0.34,0.88,4.21,0
04/21/2014 02:00:00,25.6,7.09,382,17.8,4.53,2.69,0.35,1.08,5.06,0
04/21/2014 05:00:00,25.3,7.09,397,20.6,3.9,2.33,0.37,1.14,,0
04/21/2014 08:00:00,25.2,7.11,396,17.2,3.77,2.53,0.37,0.93,,0
04/21/2014 11:00:00,25.9,7.13,398,18.6,3.88,2.63,0.37,1.01,4.2,0
04/21/2014 14:00:00,26.5,7.13,387,73.9,4.44,2.65,0.36,0.85,8.28,0
04/21/2014 17:00:00,26.2,7.1,373,17.6,5.27,2.52,0.33,0.62,,0
04/21/2014 20:00:00,25.9,7.09,376,20.4,4.63,2.82,0.34,0.71,,0
04/21/2014 23:00:00,25.9,7.11,395,27.8,3.83,3.48,0.37,0.85,,0
04/22/2014 02:00:00,25.7,7.15,392,26.4,3.84,3.18,0.36,0.72,,
04/22/2014 05:00:00,25.5,7.16,396,25.8,3.44,2.55,0.37,0.76,,0
04/22/2014 08:00:00,25.2,7.17,394,29.5,3.1,2.85,0.37,0.61,,0
04/22/2014 11:00:00,25.2,7.17,402,32.2,3.51,2.9,0.4,0.89,3.39,0
04/22/2014 14:00:00,24.6,7.17,381,29.9,3.61,2.33,0.38,1.01,7.88,0
04/22/2014 17:00:00,24.6,7.15,377,26.1,4.12,2.35,0.37,0.92,4.66,0
04/22/2014 20:00:00,24.5,7.14,370,56.1,4.5,2.5,0.35,0.71,4.19,0
04/22/2014 23:00:00,24.5,7.16,378,37.5,3.93,2.5,0.36,0.64,3.8,0
04/23/2014 02:00:00,24.2,7.17,394,50,3.7,2.62,0.4,1.06,4.16,0
04/23/2014 05:00:00,23.9,7.22,372,57.2,3.93,2.05,0.37,1.07,3.74,0
04/23/2014 08:00:00,23.3,7.2,367,42.2,3.78,2.13,0.36,0.78,3.9,0
04/23/2014 11:00:00,23.5,7.21,383,34.5,3.46,2.26,0.37,0.99,5.11,0
04/23/2014 14:00:00,23.2,7.19,371,34.6,3.86,2.42,0.39,1.24,4.16,0
04/23/2014 17:00:00,23.2,7.18,367,45.6,3.79,2.59,0.4,0.99,4.39,0
04/23/2014 20:00:00,23.1,7.17,383,42.6,3.38,2.51,0.41,1.21,4.49,0
04/23/2014 23:00:00,22.6,7.14,392,45.2,3.17,2.66,0.43,0.95,3.95,0
04/24/2014 02:00:00,22.1,7.2,379,49.9,2.69,3.78,0.42,1.09,4.23,0
04/24/2014 05:00:00,21.7,7.19,363,56.4,3.84,3.52,0.41,1.53,5.44,0
04/24/2014 08:00:00,21.6,7.17,356,61.6,1.37,3.61,0.39,1.81,5.86,0
04/24/2014 11:00:00,21.6,7.21,358,50.9,2.95,3.42,0.41,2.11,4.94,0
04/24/2014 14:00:00,22,7.23,346,43.6,4.01,3.35,0.4,2.33,3.88,0
04/24/2014 17:00:00,21.9,7.17,342,157.2,4.78,3.15,0.4,2.05,4.62,0
04/24/2014 20:00:00,22,7.14,333,88.6,4.7,3.19,0.37,1.53,5.48,0
04/24/2014 23:00:00,21.9,7.13,334,40.5,4.73,3.02,0.37,1.56,4.38,0
04/25/2014 02:00:00,21.7,7.13,336,52.9,5.05,2.83,0.38,1.44,4.59,0
04/25/2014 05:00:00,21.5,7.1,343,38.5,4.38,2.66,0.39,1.59,4.42,0
04/25/2014 08:00:00,21.6,7.11,332,35.9,4.64,2.86,0.36,1.51,4.7,0
04/25/2014 11:00:00,22.5,7.11,339,32.9,4.49,3.22,0.38,1.76,4.74,0
04/25/2014 14:00:00,22.2,7.08,343,52.1,4.57,3.05,0.39,1.82,5.51,0
04/25/2014 17:00:00,22.5,7.09,335,30.6,4.95,3.14,0.36,1.62,4.48,0
04/25/2014 20:00:00,22.5,7.1,345,31.5,5.02,2.95,0.37,1.39,4.62,0
04/25/2014 23:00:00,22.5,7.05,336,83.2,5.19,2.8,0.34,1.16,4.34,0
04/26/2014 02:00:00,22.5,7.05,353,33,4.64,2.67,0.36,1.3,3.98,0
04/26/2014 05:00:00,22.4,7.07,345,30.5,4.53,2.38,0.35,1.31,3.98,0
04/26/2014 08:00:00,22.4,7.1,346,40.6,4.72,2.4,0.33,1.19,4.65,0
04/26/2014 11:00:00,22.5,7.08,358,36.5,4.8,2.59,0.35,1.39,3.99,0
04/26/2014 14:00:00,23.1,7.1,374,28.6,4.48,2.78,0.39,1.56,5.11,0
04/26/2014 17:00:00,23.1,7.11,363,30.9,4.75,2.77,0.37,1.65,4.75,0
04/26/2014 20:00:00,23.1,7.1,380,83.4,4.9,3.31,0.48,1.95,5.26,0
04/26/2014 23:00:00,22.9,7.13,374,45.9,4.22,3,0.41,1.49,5.32,0
04/27/2014 02:00:00,22.9,7.18,396,41.8,3.93,3.15,0.5,1.87,6.53,0
04/27/2014 05:00:00,22.5,7.2,383,45.8,4.25,2.79,0.55,2.05,5.42,0
04/27/2014 08:00:00,22.7,7.19,381,42.9,4.18,2.98,0.49,2.14,4.57,0
04/27/2014 11:00:00,22.9,7.18,377,34,4.38,2.99,0.47,1.71,4.84,0
04/27/2014 14:00:00,23.2,7.15,384,36,3.93,3.28,0.54,2.39,5.24,0
04/27/2014 17:00:00,23.2,7.14,376,30.8,4.54,3.11,0.5,2.29,5.19,0
04/27/2014 20:00:00,23.1,7.13,364,30.6,4.49,3,0.46,2.2,4.86,0
04/27/2014 23:00:00,23,7.15,385,33.4,3.9,3.09,0.49,2.35,6,0
04/28/2014 02:00:00,22.6,7.15,376,34.2,4.11,3.03,0.48,2.08,5.39,0
04/28/2014 05:00:00,22.4,7.13,362,32.2,4.26,2.77,0.43,2.02,4.73,0
04/28/2014 08:00:00,22.3,7.15,363,35.5,3.59,2.6,0.41,1.63,4.83,0
04/28/2014 11:00:00,22.7,7.17,346,51,4.29,2.55,0.37,1.24,4.58,0
04/28/2014 14:00:00,23.5,7.15,361,34,4.04,2.77,0.42,1.5,6.81,0
04/28/2014 17:00:00,23.1,7.12,357,29.6,3.87,2.83,0.4,1.85,4.87,0
04/28/2014 20:00:00,23,7.11,343,67.1,4.47,2.67,0.36,1.4,3.56,0
04/28/2014 23:00:00,22.9,7.08,347,28.4,4.35,2.79,0.37,1.31,4.02,0
04/29/2014 02:00:00,22.8,7.11,351,28.5,4.2,2.63,0.38,1.19,4.38,0
04/29/2014 05:00:00,22.5,7.12,362,30.8,3.78,2.33,0.4,1.45,3.74,0
04/29/2014 08:00:00,22.5,7.14,356,28,3.3,2.64,0.38,1.11,4.26,0
04/29/2014 11:00:00,22.9,7.14,367,23.8,3.2,2.68,0.39,1.48,4.06,0
04/29/2014 14:00:00,22.8,7.13,352,50.8,3.66,2.77,0.37,1.29,3.98,0
04/29/2014 17:00:00,22.7,7.12,350,24.9,3.77,2.77,0.35,1.1,3.81,0
04/29/2014 20:00:00,22.7,7.08,353,29,4.23,2.8,0.37,1.07,7.5,0
04/29/2014 23:00:00,22.4,7.08,366,52.1,3.56,2.76,0.41,1.19,4.13,0
04/30/2014 02:00:00,22.2,7.14,377,34.8,3.72,2.44,0.4,1,8.24,0
04/30/2014 05:00:00,22.1,7.13,364,36.8,3.22,2.39,0.39,1.12,4.05,0
04/30/2014 08:00:00,21.9,7.13,377,37.6,3.46,2.27,0.4,0.97,7.92,0
04/30/2014 11:00:00,22.1,7.14,381,36.2,2.82,2.51,0.41,0.79,7.92,0
